Occurrences,Average Signal Strength (dBm),Average Bit Rate (Mbps),Mac Address
153,-66.60130718954248,24.0,d4:8a:39:74:14:cc
154,-67.61688311688312,24.0,10:82:d7:95:74:33
155,-66.31612903225806,24.0,b4:19:74:46:85:38
155,-67.07741935483871,24.0,5c:17:cf:d7:01:e1
156,-51.23717948717949,24.0,08:f8:bc:73:f9:9c
156,-67.06410256410257,31.696579487179488,5c:ed:f4:75:c7:71
156,-66.98717948717949,24.0,04:d1:3a:04:9a:39
157,-65.06369426751593,24.0,fc:aa:b6:81:83:d3
157,-67.10828025477707,24.0,e4:84:d3:9c:24:d6
157,-67.10828025477707,24.0,d4:d7:cf:11:09:72
160,-67.08125,24.0,2c:a7:ef:9c:28:37
161,-67.1863354037267,24.0,60:c7:be:d8:ad:c9
161,-65.83850931677019,24.0,fc:d9:08:b8:6b:39
161,-67.31055900621118,24.0,d4:8a:39:18:5d:90
161,-66.95031055900621,24.0,04:bd:bf:a2:c0:40
161,-68.31055900621118,24.0,e8:88:43:01:14:a1
162,-66.57407407407408,24.0,10:82:d7:f7:31:21
162,-65.88271604938272,24.0,e8:5a:8b:72:62:3f
163,-49.84049079754601,24.0,1c:91:80:dd:57:17
163,-67.73006134969326,24.0,e8:5a:8b:4e:cf:b7
164,-66.17682926829268,24.0,94:17:00:e3:fc:51
164,-67.3048780487805,24.0,bc:f7:30:b2:13:47
167,-66.97005988023952,24.0,2c:a7:ef:b3:b5:6b
167,-66.86826347305389,24.0,78:fb:d8:9c:19:65
168,-66.26785714285714,24.0,94:52:44:a8:5f:57
169,-67.91124260355029,24.0,d0:49:7c:7d:5b:56
170,-66.58823529411765,24.0,9c:28:f7:bb:f7:bd
171,-68.27485380116958,24.0,fc:e2:6c:c1:e8:e4
171,-67.15204678362574,24.0,e4:f1:d4:2b:26:c5
172,-66.56395348837209,24.0,e0:1f:88:2e:9c:cb
172,-49.122093023255815,24.0,80:38:fb:02:4d:c4
172,-67.54651162790698,24.0,8c:b8:4a:fb:d9:61
173,-65.69364161849711,24.0,56:5c:1f:33:d2:3f
174,-67.94252873563218,24.0,30:bb:7d:32:59:3f
174,-66.05747126436782,24.0,a4:c6:9a:ee:bb:ab
175,-66.89142857142858,24.0,48:9d:d1:67:9f:5a
176,-50.79545454545455,24.0,b0:be:83:21:e4:72
178,-66.82022471910112,24.0,5c:17:cf:26:23:2c
178,-67.62359550561797,24.0,78:64:c0:d7:7d:6e
180,-67.28888888888889,24.0,a4:4b:d5:4a:b4:2b
180,-66.64444444444445,24.0,b4:31:61:28:61:ed
181,-66.7182320441989,24.0,4c:e0:db:28:1e:a8
182,-67.02747252747253,24.0,48:02:86:da:4c:a5
182,-66.38461538461539,24.0,0c:ec:8d:53:3c:da
182,-67.82417582417582,24.0,6c:d1:99:47:cf:ab
184,-66.93478260869566,24.0,1a:87:21:fa:76:04
184,-67.44565217391305,24.0,f4:02:28:0d:fc:7e
185,-68.19459459459459,24.0,d8:32:e3:4f:b7:32
185,-66.42162162162163,24.0,88:46:04:44:8b:34
186,-66.4247311827957,24.0,b0:e5:ef:4a:8a:8f
189,-50.55555555555556,24.0,b4:8c:9d:65:31:7d
189,-52.70899470899471,28.772486772486772,f0:d4:15:fd:80:fe
190,-65.79473684210527,24.0,06:0b:4d:0a:91:35
192,-67.38541666666667,24.0,90:d4:73:4f:c4:aa
192,-66.70833333333333,24.0,c8:2a:dd:ab:2c:ac
192,-66.68229166666667,24.0,50:e7:b7:67:a2:9b
193,-66.47150259067358,24.0,3e:7a:04:cf:3e:41
193,-67.4559585492228,24.0,ec:28:d3:c3:cb:fa
194,-65.69587628865979,24.0,d0:49:7c:34:48:8f
196,-67.02551020408163,24.0,c4:a0:52:74:d0:a1
196,-66.18367346938776,24.0,5c:10:c5:8f:06:ff
197,-69.1269035532995,24.0,3a:cf:e4:a6:60:82
197,-66.82233502538071,24.0,50:da:d6:7d:53:20
198,-66.46464646464646,24.0,3c:19:5e:4f:e1:20
198,-67.75757575757575,24.0,30:bb:7d:e9:06:05
200,-66.9,24.0,f8:4e:73:13:02:9f
201,-66.29850746268657,24.0,bc:32:b2:c3:16:0d
202,-66.66336633663366,24.0,1c:d1:07:46:54:2d
203,-67.54187192118226,24.0,90:df:7d:07:1b:21
206,-65.95145631067962,24.0,8c:98:6b:ed:57:d6
207,-66.45893719806763,24.0,24:95:2f:6d:08:f7
208,-66.9951923076923,24.0,94:52:44:ec:9b:c6
208,-66.51442307692308,24.0,60:95:bd:2f:b0:b8
210,-56.17619047619048,23.957142857142856,d4:57:63:e8:aa:17
210,-67.29523809523809,24.0,e8:5a:8b:6e:7a:0d
212,-67.75471698113208,24.0,9c:28:f7:1f:c2:7a
212,-67.0754716981132,24.0,44:16:fa:1d:d7:62
215,-52.753488372093024,29.804651162790698,a8:93:4a:3b:03:93
217,-67.04147465437788,24.0,5c:17:cf:4d:1f:66
217,-67.3963133640553,24.0,9c:28:f7:ba:71:e3
217,-67.3778801843318,24.0,64:a2:f9:d2:9a:41
218,-51.37155963302752,24.0,38:d5:7a:57:46:fd
218,-67.45871559633028,24.0,20:cd:6e:38:26:df
218,-67.95871559633028,24.0,10:3f:44:48:e7:99
220,-68.23181818181818,24.0,ac:c0:48:02:eb:b1
220,-66.25,24.0,74:74:46:b9:a7:9a
222,-67.38738738738739,24.0,04:c8:07:2a:40:1c
222,-67.46396396396396,24.0,d0:49:7c:f7:a2:30
226,-67.13274336283186,24.0,04:bd:bf:53:ea:73
230,-51.21739130434783,24.52366956521739,8c:55:4a:39:db:13
231,-66.97402597402598,24.0,28:c2:1f:5c:7d:38
231,-67.28571428571429,24.0,80:ad:16:a8:30:66
231,-67.4891774891775,24.0,2c:a7:ef:92:d1:93
232,-66.76724137931035,24.0,1c:f8:d0:bf:ee:3d
232,-67.13793103448276,24.0,10:ec:81:17:21:9e
232,-66.39655172413794,24.0,98:b8:bc:35:e3:21
232,-68.21120689655173,23.642241379310345,c8:3d:dc:fe:45:62
232,-67.03448275862068,24.0,94:d3:31:18:35:1e
233,-66.85407725321889,24.0,a4:55:90:44:19:76
233,-65.76394849785407,24.0,04:c8:07:1e:b6:f0
235,-65.61276595744681,24.0,d0:97:fe:ee:73:51
235,-67.87234042553192,24.0,74:cb:f3:53:a8:8d
239,-67.8786610878661,24.0,5c:17:cf:28:4a:87
242,-67.54132231404958,24.0,e4:ec:e8:2c:dc:d3
242,-67.82644628099173,24.0,b4:c4:fc:ba:a6:18
243,-66.01646090534979,24.0,14:dd:9c:cc:df:4b
248,-67.40725806451613,24.0,2c:9d:65:48:c6:85
251,-54.41035856573705,20.334661354581673,50:5a:65:f6:1c:d9
253,-66.89723320158103,24.0,9c:28:f7:30:14:c6
253,-67.0197628458498,24.0,d0:49:7c:9e:c1:ab
253,-67.699604743083,24.0,3c:19:5e:74:79:7a
254,-65.09055118110236,24.0,e0:bd:a0:ef:d8:03
255,-67.67058823529412,24.0,34:1c:f0:7c:07:e3
256,-66.34375,24.0,6c:d1:99:38:21:4b
257,-66.8443579766537,24.0,40:f6:bc:e6:ec:1e
261,-67.08812260536398,24.0,44:8c:00:e0:ad:4d
261,-50.96551724137931,24.0,a0:59:50:13:b6:ea
264,-67.66666666666667,24.0,60:6e:e8:e9:eb:b6
265,-66.0,22.958490566037735,28:16:7f:05:0a:39
265,-66.65283018867925,24.0,d4:8a:39:43:64:60
266,-66.70676691729324,24.0,90:78:b2:b1:bf:fd
266,-66.46992481203007,24.0,b0:6e:72:5c:51:cb
267,-66.9812734082397,24.0,10:ec:81:f2:fe:0e
267,-67.7378277153558,24.0,10:82:d7:81:d9:f1
273,-66.99267399267399,24.0,dc:54:d7:b5:57:a7
273,-66.77289377289377,24.0,30:ab:6a:4d:7b:9e
274,-67.63868613138686,24.0,d4:8a:39:90:c2:32
276,-51.789855072463766,24.773347826086955,48:e7:da:a7:c1:5f
278,-68.77338129496403,21.575539568345324,e8:f7:91:b0:5a:56
280,-67.16785714285714,24.0,d4:8a:39:9b:79:b5
280,-66.83571428571429,24.0,fc:aa:b6:aa:ae:55
281,-67.0711743772242,24.0,48:78:5e:33:23:7a
283,-66.95053003533569,24.0,90:df:7d:f3:9f:c5
285,-66.84561403508772,24.0,b4:31:61:e1:ee:85
289,-67.46020761245674,24.0,f8:1a:2b:eb:8a:e4
290,-67.48275862068965,24.0,bc:f7:30:0d:69:96
291,-66.05154639175258,24.0,58:85:a2:2c:8d:55
291,-66.7766323024055,24.0,74:d6:37:89:fc:4e
301,-66.81395348837209,24.0,bc:6a:d1:86:93:25
303,-65.53465346534654,24.0,34:e9:11:7a:6f:cb
304,-66.8782894736842,24.0,2c:9d:65:0c:63:7b
308,-67.02597402597402,24.0,58:24:29:69:36:8b
309,-67.11003236245955,24.0,e4:8c:73:20:47:8d
312,-67.39102564102564,24.0,b0:4a:6a:e0:e1:ef
316,-66.16772151898734,24.0,80:54:9c:22:6c:15
319,-66.83699059561128,24.0,a4:55:90:3b:bc:0a
327,-67.7125382262997,24.0,ea:d4:c6:4b:e2:ee
328,-66.32926829268293,24.0,ec:30:b3:2b:8c:55
332,-67.16867469879519,24.0,74:f2:fa:66:81:c8
332,-67.62650602409639,24.0,f4:1a:9c:4f:ed:77
333,-66.12012012012012,24.0,20:cd:6e:38:bf:5b
334,-67.33832335329342,24.0,ba:01:d6:fa:91:44
334,-67.0688622754491,24.0,18:ab:1d:28:2c:09
336,-67.19047619047619,24.0,04:bd:bf:60:b9:9b
338,-67.36094674556213,24.0,20:64:cb:b2:d2:41
340,-66.01764705882353,24.0,d0:49:7c:34:7b:19
342,-66.953216374269,24.0,3c:19:5e:0f:d7:94
347,-66.68587896253602,24.0,88:a3:03:71:fe:6e
348,-66.9080459770115,24.0,f0:65:ae:06:dc:e2
348,-66.87068965517241,24.0,30:ab:6a:1d:60:4a
349,-67.38968481375358,24.0,d0:49:7c:82:21:79
350,-66.62285714285714,24.0,64:dd:e9:9f:35:76
352,-67.16193181818181,24.0,ac:d6:18:b2:5e:4f
353,-66.55240793201133,24.0,d4:8a:39:42:bf:64
354,-67.25988700564972,24.0,50:49:b0:d0:60:35
357,-67.20448179271709,24.0,04:bd:bf:77:05:ec
357,-67.08403361344538,24.0,40:b0:76:cb:64:f2
359,-66.74930362116991,24.0,80:54:9c:30:59:b9
359,-65.96935933147633,24.0,94:17:00:e8:82:78
363,-66.71625344352617,24.0,e4:0c:fd:a4:7d:e9
364,-66.9478021978022,24.0,5c:ed:f4:4f:e2:8d
367,-68.22070844686648,24.0,2c:be:eb:60:b8:7a
370,-66.10810810810811,24.0,c8:16:da:38:2b:09
371,-65.62264150943396,24.0,78:e3:de:c2:8c:6b
373,-66.84718498659518,24.0,38:38:4b:6f:38:99
380,-66.24473684210527,24.0,18:69:d4:8f:b6:3b
382,-66.99476439790575,24.0,10:ec:81:86:d3:c2
385,-66.45454545454545,24.0,cc:69:fa:80:8d:f9
387,-66.48837209302326,24.0,28:c2:1f:e8:8c:f7
389,-67.15681233933162,24.0,84:b8:b8:02:06:d8
390,-66.76666666666667,24.0,14:88:e6:0e:13:a9
391,-67.56265984654732,24.0,d0:49:7c:9f:9b:f7
402,-67.74626865671642,24.0,64:a2:f9:d4:fc:bb
404,-67.3019801980198,24.0,4c:02:20:7e:8f:2f
408,-66.56617647058823,24.0,14:dd:9c:de:f0:3b
417,-67.26858513189448,24.0,d8:32:e3:51:a5:6e
418,-51.411483253588514,24.0,1c:57:dc:5a:1a:67
459,-68.36601307189542,24.0,58:85:a2:1f:6f:13
507,-66.56015779092702,24.0,88:52:eb:08:96:ee
509,-67.34970530451866,24.0,08:cc:27:a5:66:27
512,-66.798828125,24.0,40:44:fd:41:19:ef
519,-66.57418111753371,24.0,92:2e:bb:6a:4c:60
524,-66.95992366412214,24.0,20:34:fb:48:18:17
525,-66.79619047619047,24.0,56:d2:f2:8d:4f:8d
542,-66.82287822878229,24.0,28:02:d8:b7:b8:ac
594,-72.17676767676768,39.35353535353536,a0:02:dc:1b:96:b7
622,-70.9935691318328,14.279742765273312,7e:8f:c1:9f:6d:25
767,-50.976531942633635,24.0,24:41:8c:a8:a7:d7
1082,-73.1746765249538,16.423290203327173,f8:89:d2:c7:07:75
1185,-67.0,25.172904641350215,38:8b:59:5e:f4:a8
1445,-67.02698961937716,24.04336795847751,d4:35:38:15:16:ce
1522,-67.20565045992116,24.355124835742444,8c:de:f9:51:91:4e
1526,-66.89449541284404,25.28076606815204,ac:67:84:66:ee:38
1586,-51.1437578814628,24.0,b0:60:88:da:69:f2
1851,-64.26580226904376,30.809087142085847,f8:89:d2:71:18:d5
2977,-67.16593886462883,24.50668055089016,08:54:bb:21:b9:07
3481,-67.5711002585464,6.241309968399885,e4:40:97:67:dc:57
8269,-67.3329302213085,6.819036207522067,d4:8a:39:57:2e:d2
